company_id,company_name
2286,Fábrica de Cine
2287,Fénix Cooperativa Cinematográfica
2288,Fígaro Films
2289,Fünfte Babelsberg Film
2290,G.W. Films
2291,GAGA
2292,GAME FREAKS
2293,GF Studios AB
2294,GG Filmz
2295,GG Studio
2296,GGR
2297,GH One
2298,GH Three
2299,GHS Productions KG
2300,GK Films
2301,GMT Productions
2302,GNDHDDT
2303,Gainax
2304,Gainsborough Pictures
2305,Galactic Films
2306,Galatée Films
2307,Galaworldfilm Productions
2308,Galaxy Films Inc.
2309,Galaxy Pictures Inc.
2310,Gallery Films
2311,Galliano Iuso per Digital Film
2312,Gama Entertainment Partners
2313,Gambit Pictures
2314,Gamma Film
2315,Garlin Pictures
2316,Garrett-Klement Pictures
2317,Gary Sanchez Productions
2318,Gatlin
2319,Gaucamolle Pictures
2320,Gaumont
2321,Gaumont British Picture Corporation
2322,Gaumont International
2323,Gaylord Films
2324,Gaylord Productions
2325,Geechee Girls
2326,Geetha Arts
2327,Geffen Company
2328,Geffen Pictures
2329,Geisler-Roberdeau
2330,Gemini Films
2331,Geneon Entertainment
2332,Geneon Universal Entertainment Japan
2333,Gener8Xion Entertainment
2334,General Media Entertainment
2335,Generalitat Valenciana
2336,Genesis Productions Ltd.
2337,Genre Films
2338,Geoffrey Productions
2339,George A. Hirliman Productions
2340,George A. Romero Productions
2341,George Axelrod Productions
2342,George Pal Productions
2343,George Reinhart Productions
2344,George Stevens Productions
2345,George Street Pictures
2346,Georgetown Productions
2347,Georgetown Productions Inc.
2348,Gerard Butler Alan Siegel Entertainment
2349,Gerber Pictures
2350,Gerico Sound
2351,Gestevisión Telecinco S.A.
2352,Getaway Films
2353,Ghana National Commission on Culture
2354,Ghiznoz Productions
2355,Ghost House Pictures
2356,Ghost Ship Films Pty. Ltd.
2357,Ghoulardi Film Company
2358,Giant Pictures
2359,Gidden Media
2360,Gigantic Pictures
2361,Gilbert Films
2362,Gilla Company
2363,Gimages
2364,Gimme Five Films
2365,Gina Production
2366,Giraldi-Suarez-DiGiaimo Productions
2367,Gkids
2368,Glace Bay Pictures
2369,Gladden Entertainment
2370,Glass Eye Pix
2371,Glazier
2372,Glitter Productions
2373,Global Entertainment Group
2374,Global Entertainment Productions GmbH & Company Medien KG
2375,Global Medien KG
2376,Global Produce
2377,Globo Filmes
2378,Globo filmes
2379,Goalpost Pictures
2380,Golan-Globus
2381,Golan-Globus Productions
2382,Golar Productions
2383,Gold Circle Films
2384,Gold Star Films
2385,Gold/Miller Productions
2386,Goldcrest Films International
2387,Goldcrest Pictures
2388,Golden Harvest Company
2389,Golden Harvest Company Ltd.
2390,Golden Harvest Pictures
2391,Golden Harvest Productions
2392,Golden Mean
2393,Golden Port Productions Ltd.
2394,Golden Princess Film Production Limited
2395,Golden Way Films Ltd.
2396,Goldenlight Films
2397,Goldkind Filmproduktion
2398,Goldmann Pictures
2399,Goldwyn Entertainment Company
2400,Goldwyn Films
2401,Goldwyn Pictures Corporation (II)
2402,Goliath Entertainment
2403,Good Dog Productions LLC
2404,Good Film Company
2405,Good Films
2406,Good Machine
2407,Good Universe
2408,Goodbros. Pictures Entertainment
2409,Goodmark Productions Inc.
2410,Goodspeed Productions
2411,Goodtimes Enterprises
2412,Gorai / Samuelson Productions
2413,Gordon Company
2414,Gordon Films
2415,Gordon-Reynolds Productions
2416,Gordonstreet Pictures
2417,Gorky Film Studio
2418,Gospel of John Ltd.
2419,Got Films
2420,Gotham Entertainment Group
2421,Gotham Group
2422,Government of British Columbia Film Incentive BC Program
2423,Government of Malta
2424,Government of Ontario: Ontario Film and Television Tax Credit Program
2425,Government of West Bengal
2426,Gracie Films
2427,Grade A Entertainment
2428,Grai Phang Film Studio
2429,Gramercy Pictures
2430,Gramercy Pictures (I)
2431,Gran Via
2432,Gran Via Productions
2433,Granada Film Productions
2434,Granada Television
2435,Grand Army Entertainment
2436,Grand Films Limited
2437,Grandview Pictures
2438,Graphic Films
2439,Grass Root Film Company
2440,Graveyard Productions
2441,Gravier Productions
2442,Gray Film
2443,Gray-Film
2444,Great American Films Limited Partnership
2445,Great Oaks Entertainment
2446,Great Scott Productions Pty. Ltd.
2447,Great Wight Productions/ Osford Films
2448,Greater Union Organisation (GUO)
2449,Greek Film Center
2450,Green Film Company
2451,Green Hat Films
2452,Green Hills Productions
2453,Green Parrot
2454,Green Room Films
2455,Green Tulip Productions
2456,GreenStreet Productions
2457,Greencard Pictures
2458,GreeneStreet Films
2459,GreeneStreet/SKE Films
2460,Greenestreet Films
2461,Greenfox
2462,Greengrass Productions
2463,Greenlit Rights
2464,Greenpoint Films
2465,Greentrees Films
2466,Greenwich Film Productions
2467,Gremi Film Production
2468,Griffin & Phoenix Productions
2469,Grindstone Entertainment Group
2470,Grisbi Productions
2471,Grive Productions
2472,Grokenberger Film Produktion
2473,Gross Entertainment
2474,Grosvenor Park Films LLP
2475,Grosvenor Park Impact Productions
2476,Grosvenor Park Media Ltd.
2477,Grosvenor Park Productions
2478,Groucho II Film Partnership
2479,Groucho III Film Partnership
2480,Groundswell Productions
2481,Group TAC
2482,Gruber Bros.
2483,Gruskoff/Venture Films
2484,Guardian Trust Company
2485,Guber/Peters Company
2486,Guercio-Hitzig
2487,Gugat Films
2488,Guild
2489,Gulfstream Pictures
2490,Gun for Hire Films
2491,Gunn Films
2492,Gunny Entertainment
2493,Gus
2494,Gus Productions
2495,Guy Walks into a Bar Productions
2496,Gébéka Films
2497,Göta Film
2498,Güney Film
2499,H & J
2500,H Plus Communication
2501,H2F Entertainment
2502,H2O Motion Pictures
2503,H2S2 Filmproduktionsgesellschaft
2504,HAL Films
2505,HB Filmes
2506,HBO
2507,HBO Documentary
2508,HBO Films
2509,HBO Pictures
2510,HBO Polska (koprodukcja)
2511,HBO/Cinemax Documentary
2512,HCC Media Group
2513,HK Film Corporation
2514,HSI Productions
2515,HSX Films
2516,HW Two
2517,Hachette Première
2518,Hachiko
2519,Hacienda Productions
2520,Haddock Films S.R.L.
2521,Haft Entertainment
2522,Haishang Films
2523,Hakalax Productions
2524,Hakim
2525,Hakuhodo
2526,Hakuhodo DY Media Partners
2527,Hal Lieberman Company
2528,Hal Roach Studios
2529,Hal Wallis Productions
2530,Halas and Batchelor Cartoon Films
2531,Hallmark Entertainment
2532,Hallway Pictures
2533,Hammer & Tongs
2534,Hammer Film Productions
2535,Hammerhead Productions
2536,HanWay Films
2537,Hand Made Films
2538,HandMade Films
2539,Handistom Investment
2540,Handmade Films Ltd.
2541,Handprint Entertainment
2542,Hands-on Producers
2543,Handsomecharlie Films
2544,Hank Levine Film
2545,Hanna-Barbera Productions
2546,Happinet Pictures
2547,Happy End Filmproductions AB
2548,Happy Madison Productions
2549,Harbor Picture Company
2550,Harbor Productions
2551,Harbour Pictures
2552,Harbour Productions Limited
2553,Hard Eight Pictures
2554,Hargitay & Hargitay Pictures in Motion
2555,Hari Om Entertainment Co.
2556,Harmony Gold
2557,Harold Greenberg Fund
2558,Harpo Films
2559,Harrell
2560,Harris-Kubrick Productions
2561,Harristown Funding
2562,Hart-Sharp Entertainment
2563,Harvest Pictures
2564,Hasbro
2565,Hasbro Studios
2566,Haunted Movies
2567,Haut et Court
2568,Havana Nights LLC
2569,Havas Images
2570,Haven Entertainment
2571,Havoc
2572,Hawk Films
2573,Hawn / Sylbert Movie Company
2574,Haxan Films
2575,Head Gear Films
2576,Headforce Ltd.
2577,Headquarters
2578,Headshot Films
2579,Hearst Entertainment Productions
2580,Heart & Soul Production
2581,Heart of Europe Prague K Productions
2582,Hecht Co.
2583,Hecht-Hill-Lancaster Productions
2584,Hecht-Lancaster Productions
2585,Hector BV
2586,Hedge Fund Film Partners
2587,Heineken Branded Entertainment
2588,Heldring & Pierson N.V.
2589,Helena Productions
2590,Helkon Media AG
2591,Hellenic Radio & Television (ERT)
2592,Heller Highwater Productions
2593,Helvey-Pray Production
2594,Hemdale
2595,Hemdale Film
2596,Hemdale Film Corporation
2597,Hemdale Group
2598,Hemisphere Media Capital
2599,Henceforth
2600,Henson Associates (HA)
2601,Hera Productions
2602,Herald Ace
2603,Herbert Ross Productions
2604,Heritage Films
2605,Hermitage Bridge Studio
2606,Herold Productions
2607,Herrick Entertainment
2608,Hessischer Rundfunk (HR)
2609,Hey Eddie
2610,Heyday Films
2611,Heyday films
2612,HiFilm
2613,Hibiscus Films
2614,Hiett Designs of Las Vegas
2615,Higgins-Messick-Wayne
2616,High Line Productions
2617,High Road Productions
2618,High Sierra Carpeting
2619,HighRoad Entertainment
2620,Highland Film Group (HFG)
2621,Highland Films
2622,Highlight
2623,Highroad Productions
2624,Hilary Henkin
2625,Hill-Hecht-Lancaster Productions
2626,Hiller Productions
2627,Himenóptero
2628,Hirsch
2629,Historia
2630,Historias Cinematográficas
2631,Hit & Run Productions
2632,Hit Entertainment
2633,Hobby Films
2634,Hochschule für Fernsehen und Film (HFF)
2635,Hofflund/Polone
2636,Hokkaido Broadcasting Co.
2637,Holedigger Films
2638,Holleran Company
2639,Holly Wiersma Productions
2640,Hollywood Gang Productions
2641,Hollywood Pictures
2642,Hollywood Storm
2643,Hollywood Studios International
2644,Hom-AG für Filmfabrikation
2645,Hombre Productions
2646,Home Box Office
2647,Home Box Office (HBO)
2648,Home Media & Entertainment Fund
2649,Homegreen Films
2650,Homegrown Pictures
2651,Homeroom LLC
2652,Homerun Productions
2653,Hometown Films
2654,Hong Kong Film Directors Guild
2655,Hope & Glory Film Productions GmbH
2656,Hope & Glory Pictures
2657,Hope & Glory Pictures International
2658,Hope Enterprises
2659,Hope Productions
2660,Hopscotch Features
2661,Hopscotch Films
2662,Hopscotch Productions
2663,Horizon Pictures
2664,Horizon Pictures (II)
2665,Horror Inc.
2666,HorrorFlix
2667,Horse Film
2668,HorsePower Entertainment
2669,Horsepower Films
2670,Horseshoe Bay Productions
2671,Hostage GmbH
2672,Hostel LLC
2673,Hotshot Films
2674,Hotspur Film Productions Ltd.
2675,House & Moorhouse Films
2676,Houston Museum of Natural Science
2677,Howard Productions
2678,Hoya Productions
2679,Hoyts Film Partnership
2680,Hoytyboy Pictures
2681,Huahua Media
2682,Huayi Brothers
2683,Huayi Brothers Media
2684,Huayi Brothers Media Corporation
2685,Huayi Brothers Pictures
2686,Huayi Tencent Entertainment Company
2687,Hubert Bals Fund
2688,Hubert Bals Fund of the Rotterdam Festival
2689,Hudson Film
2690,Hudson Hawk Films Ltd.
2691,Hughes Entertainment
2692,Hugo Productions
2693,Huit et Demi Productions
2694,Human Worldwide
2695,Humble Journey Films
2696,Hungarian Film Institute
2697,Hungarian National Film Fund
2698,Hungarian National Film Office
2699,Hungarian Television
2700,Hungarofilm
2701,Hungry Eye Lowland Pictures B.V.
2702,Hunt Stromberg Productions
2703,Hunting Lane Films
2704,Hurricane Films
2705,Hurwitz Creative
2706,Hwy61
2707,Hybrid Productions Inc.
2708,Hyde Park Entertainment
2709,Hyde Park Films
2710,Hydraulx
2711,Hyperion Pictures
2712,Hypnotic
2713,Hyôgen-sha
2714,Héritage Films
2715,I Could Never Ltd.
2716,I Remember Productions
2717,I.N.C.A.A.
2718,I.R.I.B. Channel 2
2719,IAC Films
2720,ICF
2721,ICL
2722,IDEA Filmproduktions
2723,IDG China Media
2724,IDT Entertainment
2725,IFC Films
2726,IFC Productions
2727,IFP Westcoast Erste
2728,IJL Creations
2729,IM Filmproduktion
2730,IM Global
2731,IM3 Entertainment
2732,IMA Productions
2733,IMAX
2734,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
2735,IMF Internationale Medien und Film GmbH & Co. Produktions KG
2736,IPC Films
2737,IRE Productions
2738,IRS Media
2739,ITC Entertainment
2740,ITS Capital
2741,Ian Bryce Productions
2742,Iberoamericana Films Internacional
2743,Iberoamericana Films Produccion
2744,Ibrus
2745,Icelandic Film
2746,Icicle
2747,Icon Entertainment International
2748,Icon Productions
2749,Iconolatry Productions Inc.
2750,Idea
2751,Identity Films
2752,Igloolik Isuma Productions Inc.
2753,Iguana Producciones
2754,Ikiru Films
2755,Ilion Animation Studios
2756,Illuminati Films
2757,Illumination Entertainment
2758,Illuminations Films
2759,Illusion Entertainment
2760,Illusion Entertainment Group
2761,Image Entertainment
2762,Image Organization
2763,Image Ten
2764,ImageMovers
2765,Imagenation Abu Dhabi FZ
2766,Images Investissements
2767,Imagi Animation Studios
2768,Imagi Production
2769,Imaginary Forces
2770,Imagine Entertainment
2771,Imagine Films Entertainment
2772,Imar Film Co.
2773,Imhotep Productions
2774,Immagine e Cinema
2775,Immortal Entertainment
2776,Impact Pictures
2777,Impala
2778,Imperial Entertainment
2779,Imperial Filmproduktion
2780,Impostor Pictures
2781,Imprint Entertainment
2782,Imágenes
2783,In The Bag Productions
2784,In The Groove
2785,In-Cine Compania Industrial Cinematografica
2786,In-Gear Film Production Co.
2787,InDigEnt (Independent Digital Entertainment)
2788,InPictures
2789,InVenture Entertainment
2790,Inc.
2791,Inca Films S.A.
2792,Incentive Filmed Entertainment
2793,Incessant Barking Productions Inc.
2794,Incorporated Television Company
2795,Incorporated Television Company (ITC)
2796,Indecom Cinema
2797,Indelible Pictures
2798,Indelible Productions
2799,Independent Film Channel
2800,Independent Film Channel (IFC)
2801,Independent Film Distributors
2802,Independent Film Group
2803,Independent Films
2804,Independent Pictures
2805,Independent Pictures (II)
2806,Independent Producers
2807,Independent Production Company (IPC)
2808,India Talkies
2809,Indian Paintbrush
2810,Indiana Production Company
2811,IndieProd Company Productions
2812,Indigo Film
2813,Individual Pictures
2814,Indo-British
2815,Indochina Productions
2816,Indomitable Entertainment
2817,Indusfilms
2818,Industrial Development Corporation of South Africa
2819,Industrial Light & Magic (ILM)
2820,Industrie Cinematografiche Italiane
2821,Industry Entertainment
2822,Inferno Distribution
2823,Inferno Entertainment
2824,Inferno International
2825,Infinite Frameworks Studios
2826,Infinitum Nihil
2827,Infinity Features Entertainment
2828,Infinity Media
2829,Ingenious Film Partners
2830,Ingenious Media
2831,Ingenious Senior Film Fund
2832,Ingo Preminger Productions
2833,Initial (II)
2834,Initial Entertainment Group (IEG)
2835,Initial Film and Television
2836,Initial Groupe
2837,Initial Pictures
2838,Initial Productions
2839,Ink Slinger Productions
2840,Inland Empire Productions
2841,Innocence Productions
2842,Innovisions
2843,Inside Track 1
2844,Inside Track 2
2845,Inside Track 3
2846,Inside Track Films
2847,Inside Track Productions
2848,Insight Film Studios
2849,Institut Català de les Empreses Culturals (ICEC)
2850,Institut Valenciã de Cinematografia (IVAC)
2851,Instituto Mexicano de Cinematografía
2852,Instituto Mexicano de Cinematografía (IMCINE)
2853,Instituto Nacional de Cine y Artes Audiovisuales (INCAA)
2854,Instituto Português da Arte Cinematográfica e Audiovisual (IPACA)
2855,Instituto de Crédito Oficial (ICO)
2856,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
2857,Insurge Pictures
2858,Intandem Films
2859,Integral Film
2860,Intellectual Properties Worldwide
2861,Inter Allianz Film
2862,Inter Planetary
2863,InterAL
2864,InterTitle Films
2865,Interfest
2866,Intermedia
2867,Intermedia Films
2868,Intermédias
2869,Internacional Films Espagnol
2870,International Cinema
2871,International Cinema Corporation (ICC)
2872,International Cinevision Productions
2873,International Classics
2874,International Film Investors
2875,International Pictures
2876,International Pictures (I)
2877,International Production Company
2878,International Traders
2879,International West Pictures (IWP)
2880,Internationale Filmproduktion
2881,Internationale Filmproduktion Blackbird Dritte
2882,Internationale Filmproduktion Blackbird Erste
2883,Internationale Filmproduktion Blackswan
2884,Internationale Filmproduktion Eagle
2885,Internationale Filmproduktion Richter
2886,Internationale Filmproduktion Stella-del-Süd
2887,Interscope Communications
2888,Intial Productions
2889,Intl Union of Mine
2890,Into the Wild
2891,Intrepid Pictures
2892,Intrinsic Value Films
2893,Intuitive TV
2894,Inverness Productions
2895,Investimage
2896,Investimage 2
2897,Investors In Industry PLC
2898,Invicta Capital
2899,Invicta Films
2900,Ion Pictures
2901,Ira Steiner Productions
2902,Iris productions
2903,Irish Dreamtime
2904,Irish Film Board
2905,Irish Film Industry
2906,Irish Screen
2907,Iron Film
2908,Iron Horse Entertainment (II)
2909,Irwin Allen Productions
2910,IsFilm
2911,Isabella Films
2912,Isabella Films B.V.
2913,Isabella Films BV
2914,Island Alive
2915,Island Film Group
2916,Island Pictures
2917,Island World
2918,Isle of Man Film
2919,Isle of Man Film Commission
2920,Israel Cable Programming (ICP)
2921,Israeli Film Fund
2922,Istituto Luce
2923,Ital-Noleggio Cinematografico
2924,Italian International Film
2925,Italian Tax Credit
2926,Italo/Judeo Productions
2927,Itami Productions
2928,Item 7
2929,Ithaca Pictures
2930,Ivan Foxwell Productions
2931,Ivory Way Productions
2932,Ixtlan
2933,Ixtlan Productions
2934,Iyara Films
2935,Izo Partners
2936,J & M
2937,J D Productions
2938,J&M Entertainment
2939,J. Arthur Rank Organisation
2940,J.C.Staff
2941,J.Q. Pictures
2942,JAP Films
2943,JC Group International
2944,JD Prod
2945,JD Productions
2946,JDI productions
2947,JEMPSA
2948,JF Productions
2949,JLT Productions
2950,JRS Productions
2951,JTP Films
2952,JVC Entertainment
2953,JVC Entertainment Networks
2954,Jack Dietz Productions
2955,Jack Giarraputo Productions
2956,Jack Rollins & Charles H. Joffe Productions
2957,Jack and Henry Productions Inc.
2958,Jack and Rose Productions
2959,Jackie & JJ Production
2960,Jackie Chan Films Limited
2961,Jackie Productions (II)
2962,Jackson/McHenry Company
2963,Jacmac Films
2964,Jadran Film
2965,Jafar Panahi Film Productions
2966,Jaffe / Braunstein Enterprise
2967,Jaffe-Lansing
2968,Jaffilms Inc.
2969,Jagged Films
2970,Jagtoria Films
2971,Jalem Productions
2972,Jam Productions
2973,Jan Chapman Pictures
2974,Jan Chapman Productions
2975,Janus Film und Fernsehen
2976,Janus Films
2977,Jaquet
2978,Jaret Entertainment
2979,Jascat
2980,Jasmine Productions Inc.
2981,Jason Productions
2982,Javelin Pictures
2983,Jean Doumanian Productions
2984,Jean Renoir Productions
2985,Jean-Louis Nounez
2986,Jeepers Creepers II
2987,Jeff Most Productions
2988,Jeff Skoll Productions
2989,Jeffrey Pictures Corp.
2990,Jennings Lang
2991,Jensen Farley Pictures
2992,Jeonwonsa Film Co.
2993,Jericho Productions Ltd.
2994,Jerry Bruckheimer Films
2995,Jerry Leider Company
2996,Jerry Lewis Productions
2997,Jerry Wald Productions
2998,Jerry Weintraub Productions
2999,Jersey Films
3000,Jesse Films Inc.
3001,Jet Tone Films
3002,Jet Tone Production
3003,Jewel Productions
3004,Jiangsu Broadcasting System
3005,Jigsaw Productions
3006,Jim Henson Company
3007,Jim Henson Pictures
3008,Jim Henson Productions
3009,Jinks/Cohen Company
3010,Jiveass Video
3011,Joanna Productions
3012,Joe Rock Productions
3013,Joe Wizan/Todd Black
3014,Joel Castleberg Productions
3015,Joel Productions
3016,Jofa Atelier
3017,John Ford Productions
3018,John Wells Productions
3019,John Woo Film Production
3020,Joint Effort
3021,Jolie Pas
3022,Jolly Film
3023,Jolyon Symonds Productions Ltd.
3024,Jon Kilik
3025,Jon Shestack Productions
3026,Jonathan Krane Group
3027,Jonescompany Productions
3028,Jonesfilm
3029,Joseph E. Levine Productions
3030,Joseph Hamilton International Productions
3031,Joseph Janni Production
3032,Joseph M. Schenck Productions
3033,Joseph M. Singer Entertainment
3034,Joseph S. Vecchio Entertainment
3035,Josephson Entertainment
3036,José Pinto
3037,Jouer Limited
3038,Journeyman Pictures
3039,Jouror Productions
3040,Jowoo Entertainment
3041,Joyoung Films
3042,Jubilee Productions
3043,Julia Phillips and Michael Phillips Productions
3044,Julian Blaustein Productions Ltd.
3045,Julian Wintle/Leslie Parkyn Productions
3046,Junction Entertainment
3047,Junger Witt Productions
3048,Juniper Films
3049,Juno Pix
3050,Jupiter Film Productions
3051,Jurow-Shepherd
3052,Just Friends Productions
3053,Justin Pictures
3054,K Period Media
3055,K&S Films
3056,K-Network
3057,K. JAM Media
3058,K.G Productions
3059,K/O Camera Toys
3060,K/O Paper Products
3061,KC Medien
3062,KC Medien AG
3063,KDDI Corporation
3064,KFM Films
3065,KISS Nation
3066,KMP Film Invest
3067,KNM
3068,KODA Entertainment
3069,KOH
3070,KSS
3071,Kabir Khan Films
3072,Kadokawa Eiga K.K.
3073,Kadokawa Shoten Publishing Co.
3074,Kadokawa Shoten Publishing Co. Ltd.
3075,Kaijyu Theater
3076,Kairos
3077,Kaitz Productions
3078,Kaleidoscope Entertainment
3079,Kaleidoscope Films
3080,Kalima Productions GmbH & Co. KG
3081,Kalis Productions GmbH & Co. Zweite KG
3082,Kalkaska Productions
3083,Kamikaze
3084,Kamisha Corporation
3085,Kanal Russia 1
3086,Kanbar Entertainment
3087,Kanin Productions
3088,Kanoon
3089,Kansai Telecasting Corporation
3090,Kanzaman
3091,Kaplan/Perrone Entertainment
3092,Kappa
3093,Karbo Vantas Entertainment
3094,Karol Film Productions
3095,Karr International Pictures
3096,Kartemquin Films
3097,Karz Entertainment
3098,Kasander Film Company
3099,Kasbah-Film Tanger
3100,Kasdan Pictures
3101,Kasso Inc. Productions
3102,Katakuri-ke no Kôfuku Seisaku Iinkai
3103,Katalyst Films
3104,Katharina
3105,Katira Productions GmbH & Co. KG
3106,Katsu Production Co. Ltd.
3107,Katzka-Jaffe
3108,Katzka-Loeb
3109,Kava Productions
3110,Kawoosh! Productions DTV I
3111,Kazakhfilm Studios
3112,Keep Films
3113,Keep Your Head
3114,Keith Barish Productions
3115,Kemp Company
3116,Kendrick Brothers Productions
3117,Kenio Films
3118,Kennedy Miller Mitchell
3119,Kennedy Miller Productions
3120,Kennedy/Marshall Company
3121,Kent Productions
3122,Kentucky Fried Theatre
3123,Kerner Entertainment Company
3124,Kernos Filmproduktionsgesellschaft & Company
3125,Kestrel Films
3126,Kevin Messick Productions
3127,Key Creatives
3128,Key Entertainment
3129,Keystone Film Company (II)
3130,Keystone Pictures
3131,Kick the Machine
3132,Kihwik Cine
3133,Killer Films
3134,Kind Hearts Entertainment
3135,Kindai Eiga Kyokai
3136,Kinema Sarajevo
3137,King Brothers Productions
3138,King Record Co.
3139,King Video Productions
3140,King of California Productions
3141,King-Hitzig Productions
3142,Kings Road Entertainment
3143,Kingsgate Films
3144,Kingsmere Productions Ltd.
3145,Kingston Film Productions Ltd.
3146,Kino Korsakoff
3147,Kino Link Company
3148,Kino Vision
3149,Kinofabrika
3150,Kinokompaniya CTB
3151,Kinologic Films
3152,Kinology
3153,Kinowelt Filmproduktion
3154,Kinowelt Median
3155,Kintop Pictures
3156,KirchMedia
3157,Kismet Entertainment Group
3158,Kismet Film Company
3159,Kite Runner Holdings
3160,Klasky-Csupo
3161,Knickerbocker Films
3162,Knightsbridge Entertainment
3163,Knightsbridge Films
3164,Knightscove Entertainment
3165,Koan Films
3166,Kobi Co.
3167,Kodamsha Co.
3168,Kodansha
3169,Kohlmar-Sidney Productions
3170,Kojo Pictures
3171,Koktebel Film Company
3172,Kominsk
3173,Komplizen Film
3174,Komuna
3175,Konami
3176,Konrad Pictures
3177,Kontsept Film Company
3178,Kopelson Entertainment
3179,Koppelmann/Bandier-Carnegie Pictures
3180,Kordes & Kordes Film GmbH
3181,Korea Pictures
3182,Korty Films
3183,Kouf/Bigelow Productions
3184,Koukus Troika
3185,Kramer & Sigman Films
3186,Kramer-Tornell Productions
3187,Krane Entertainment
3188,Krasnoff Foster Productions
3189,Krauss-DeGrazier
3190,KrautPack Entertainment
3191,Krisjair
3192,Kross Pictures
3193,Krystal Motion Picture Productions
3194,Kudos Film and Television
3195,Kudzu
3196,Kulturelle Filmförderung Schleswig-Holstein
3197,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG
3198,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG
3199,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG
3200,Kurosawa Production Co.
3201,Kurtzman/Orci
3202,Kushner/Wyman Productions
3203,Kut Productions
3204,Kuzui Enterprises
3205,Kvinde Films
3206,Käpy-Filmi
3207,L Films
3208,L.A. Films
3209,L.I.F.T. Production
3210,LB Productions
3211,LBI Entertainment
3212,LD Entertainment
3213,LEGO
3214,LEGO System A/S
3215,LGM Productions
3216,LHF Film
3217,LJ Film
3218,LOVEFiLM International
3219,LStar Capital
3220,La Classe Américaine
3221,La Fabrique 2
3222,La Nouvelle Edition Francaise
3223,La Parti Productions
3224,La Pasionaria S.r.l.
3225,La Petite Reine
3226,La Sept Cinéma
3227,La Sept-Arte
3228,La Sofica Cofinova 4
3229,La Trini
3230,La Vérité Production
3231,Labrador Films
3232,Ladbroke
3233,Lafayette Films
3234,Lago Film
3235,Laika Entertainment
3236,Lailaps Pictures
3237,Lakeline Productions Ltd.
3238,Lakeshore Entertainment
3239,Lakeshore International
3240,Lama Films
3241,Lama Productions
3242,Lamb Bear Entertainment
3243,Land Films Inc.
3244,Landau Company
3245,Landers-Roberts Productions
3246,Landscape Entertainment
3247,Langley Films
3248,Langley Park Production
3249,Lansdown Films
3250,Lantana
3251,Lantia Cinema & Audiovisivi
3252,Laokoon Filmgroup
3253,Laredo
3254,Larger Than Life Productions
3255,Largo Entertainment
3256,Larry Franco Productions
3257,Lars Productions
3258,Las Producciones del Escorpion
3259,Las Producciones del Escorpión S.L.
3260,Lascaux Films
3261,Laser Films
3262,Latglen Ltd.
3263,Latina Pictures
3264,Latitude Media
3265,Latitude Productions
3266,Laughlin Park Pictures
3267,Laura Bickford Productions
3268,Laura Film
3269,Laura Films
3270,Laura Ziskin Productions
3271,Laurel Entertainment
3272,Laurel Entertainment Inc.
3273,Laurel Group
3274,Laurel Productions
3275,Lauren Films
3276,Laurence Mark Productions
3277,Laurentic Film Productions
3278,Lava Bear Films
3279,Law Brothers Entertainment
3280,Lawrence Bender Productions
3281,Lawrence Gordon Productions
3282,Lawrence P. Bachmann Productions
3283,Lawrence Turman
3284,Lawson
3285,Layton
3286,Layton Productions
3287,Lazio Film Commission
3288,Le 12e Art
3289,Le Grisbi Productions
3290,Le Pacte
3291,Le Studio Canal+
3292,Le Tax Shelter du Gouvernement Fédéral de Belgique
3293,Le Vision Pictures
3294,Leaves Productions
3295,Ledge Productions
3296,Lee Daniels Entertainment
3297,Left Tackle Pictures
3298,Lefwander Kapitalförvaltning AB
3299,Legend Production Company
3300,Legendary East
3301,Legendary Pictures
3302,Leisure Investment Company
3303,Lemon Sky Productions
3304,Lenfilm
3305,Lenfilm Studio
3306,Lennox House Films
3307,Leo Films
3308,Leon Fromkess-Sam Firks Productions
3309,Leone Film
3310,Leone International
3311,Leopardo Filmes
3312,Leopolis
3313,Lereby Productions
3314,Les Armateurs
3315,Les Artistes Associés
3316,Les Cinémas de la Zone
3317,Les Editions Albert René
3318,Les Editions Cinégraphiques
3319,Les Films 13
3320,Les Films 21
3321,Les Films ABC
3322,Les Films Action
3323,Les Films Alain Sarde
3324,Les Films Aleph
3325,Les Films Aleriaz
3326,Les Films Ariane
3327,Les Films Balenciaga
3328,Les Films Christian Fechner
3329,Les Films Concordia
3330,Les Films Corona
3331,Les Films Galaxie
3332,Les Films Georges de Beauregard
3333,Les Films Jacques Leitienne
3334,Les Films Manuel Munz
3335,Les Films Marceau
3336,Les Films Number One
3337,Les Films Pomereu
3338,Les Films Upside Down
3339,Les Films de la Boissière
3340,Les Films de la Boétie
3341,Les Films de la Pléiade
3342,Les Films des Tournelles
3343,Les Films du Carrosse
3344,Les Films du Losange
3345,Les Films du Rivage
3346,Les Films du Scarabée
3347,Les Films du Siècle
3348,Les Films du Splendid
3349,Les Films du Triangle
3350,Les Films du Yaka
3351,Les Films en Hiver
3352,Les Films à Un Dollar
3353,Les Petites Lumieres
3354,Les Productions Artistes Associés
3355,Les Productions Fox Europa
3356,Les Productions JMH
