date_id,full_date,year,quarter,month,month_name,day,week_of_year,day_of_week,day_name,is_weekend
19981211,1998-12-11,1998,4,12,December,11,50,6,Friday,true
19981215,1998-12-15,1998,4,12,December,15,51,3,Tuesday,false
19981217,1998-12-17,1998,4,12,December,17,51,5,Thursday,true
19981220,1998-12-20,1998,4,12,December,20,51,1,Sunday,false
19981225,1998-12-25,1998,4,12,December,25,52,6,Friday,true
19981230,1998-12-30,1998,4,12,December,30,53,4,Wednesday,false
19990101,1999-01-01,1999,1,1,January,1,53,6,Friday,true
19990109,1999-01-09,1999,1,1,January,9,1,7,Saturday,true
19990114,1999-01-14,1999,1,1,January,14,2,5,Thursday,true
19990115,1999-01-15,1999,1,1,January,15,2,6,Friday,true
19990122,1999-01-22,1999,1,1,January,22,3,6,Friday,true
19990123,1999-01-23,1999,1,1,January,23,3,7,Saturday,true
19990129,1999-01-29,1999,1,1,January,29,4,6,Friday,true
19990130,1999-01-30,1999,1,1,January,30,4,7,Saturday,true
19990201,1999-02-01,1999,1,2,February,1,5,2,Monday,false
19990203,1999-02-03,1999,1,2,February,3,5,4,Wednesday,false
19990205,1999-02-05,1999,1,2,February,5,5,6,Friday,true
19990208,1999-02-08,1999,1,2,February,8,6,2,Monday,false
19990211,1999-02-11,1999,1,2,February,11,6,5,Thursday,true
19990212,1999-02-12,1999,1,2,February,12,6,6,Friday,true
19990213,1999-02-13,1999,1,2,February,13,6,7,Saturday,true
19990214,1999-02-14,1999,1,2,February,14,6,1,Sunday,false
19990219,1999-02-19,1999,1,2,February,19,7,6,Friday,true
19990222,1999-02-22,1999,1,2,February,22,8,2,Monday,false
19990225,1999-02-25,1999,1,2,February,25,8,5,Thursday,true
19990226,1999-02-26,1999,1,2,February,26,8,6,Friday,true
19990301,1999-03-01,1999,1,3,March,1,9,2,Monday,false
19990305,1999-03-05,1999,1,3,March,5,9,6,Friday,true
19990311,1999-03-11,1999,1,3,March,11,10,5,Thursday,true
19990312,1999-03-12,1999,1,3,March,12,10,6,Friday,true
19990314,1999-03-14,1999,1,3,March,14,10,1,Sunday,false
19990316,1999-03-16,1999,1,3,March,16,11,3,Tuesday,false
19990319,1999-03-19,1999,1,3,March,19,11,6,Friday,true
19990325,1999-03-25,1999,1,3,March,25,12,5,Thursday,true
19990330,1999-03-30,1999,1,3,March,30,13,3,Tuesday,false
19990401,1999-04-01,1999,2,4,April,1,13,5,Thursday,true
19990402,1999-04-02,1999,2,4,April,2,13,6,Friday,true
19990409,1999-04-09,1999,2,4,April,9,14,6,Friday,true
19990414,1999-04-14,1999,2,4,April,14,15,4,Wednesday,false
19990415,1999-04-15,1999,2,4,April,15,15,5,Thursday,true
19990416,1999-04-16,1999,2,4,April,16,15,6,Friday,true
19990419,1999-04-19,1999,2,4,April,19,16,2,Monday,false
19990421,1999-04-21,1999,2,4,April,21,16,4,Wednesday,false
19990423,1999-04-23,1999,2,4,April,23,16,6,Friday,true
19990429,1999-04-29,1999,2,4,April,29,17,5,Thursday,true
19990430,1999-04-30,1999,2,4,April,30,17,6,Friday,true
19990501,1999-05-01,1999,2,5,May,1,17,7,Saturday,true
19990510,1999-05-10,1999,2,5,May,10,19,2,Monday,false
19990512,1999-05-12,1999,2,5,May,12,19,4,Wednesday,false
19990513,1999-05-13,1999,2,5,May,13,19,5,Thursday,true
19990514,1999-05-14,1999,2,5,May,14,19,6,Friday,true
19990515,1999-05-15,1999,2,5,May,15,19,7,Saturday,true
19990517,1999-05-17,1999,2,5,May,17,20,2,Monday,false
19990519,1999-05-19,1999,2,5,May,19,20,4,Wednesday,false
19990523,1999-05-23,1999,2,5,May,23,20,1,Sunday,false
19990525,1999-05-25,1999,2,5,May,25,21,3,Tuesday,false
19990529,1999-05-29,1999,2,5,May,29,21,7,Saturday,true
19990604,1999-06-04,1999,2,6,June,4,22,6,Friday,true
19990608,1999-06-08,1999,2,6,June,8,23,3,Tuesday,false
19990611,1999-06-11,1999,2,6,June,11,23,6,Friday,true
19990612,1999-06-12,1999,2,6,June,12,23,7,Saturday,true
19990618,1999-06-18,1999,2,6,June,18,24,6,Friday,true
19990625,1999-06-25,1999,2,6,June,25,25,6,Friday,true
19990630,1999-06-30,1999,2,6,June,30,26,4,Wednesday,false
19990706,1999-07-06,1999,3,7,July,6,27,3,Tuesday,false
19990709,1999-07-09,1999,3,7,July,9,27,6,Friday,true
19990714,1999-07-14,1999,3,7,July,14,28,4,Wednesday,false
19990715,1999-07-15,1999,3,7,July,15,28,5,Thursday,true
19990716,1999-07-16,1999,3,7,July,16,28,6,Friday,true
19990717,1999-07-17,1999,3,7,July,17,28,7,Saturday,true
19990719,1999-07-19,1999,3,7,July,19,29,2,Monday,false
19990723,1999-07-23,1999,3,7,July,23,29,6,Friday,true
19990728,1999-07-28,1999,3,7,July,28,30,4,Wednesday,false
19990804,1999-08-04,1999,3,8,August,4,31,4,Wednesday,false
19990805,1999-08-05,1999,3,8,August,5,31,5,Thursday,true
19990806,1999-08-06,1999,3,8,August,6,31,6,Friday,true
19990811,1999-08-11,1999,3,8,August,11,32,4,Wednesday,false
19990812,1999-08-12,1999,3,8,August,12,32,5,Thursday,true
19990813,1999-08-13,1999,3,8,August,13,32,6,Friday,true
19990814,1999-08-14,1999,3,8,August,14,32,7,Saturday,true
19990816,1999-08-16,1999,3,8,August,16,33,2,Monday,false
19990817,1999-08-17,1999,3,8,August,17,33,3,Tuesday,false
19990823,1999-08-23,1999,3,8,August,23,34,2,Monday,false
19990824,1999-08-24,1999,3,8,August,24,34,3,Tuesday,false
19990825,1999-08-25,1999,3,8,August,25,34,4,Wednesday,false
19990826,1999-08-26,1999,3,8,August,26,34,5,Thursday,true
19990827,1999-08-27,1999,3,8,August,27,34,6,Friday,true
19990901,1999-09-01,1999,3,9,September,1,35,4,Wednesday,false
19990902,1999-09-02,1999,3,9,September,2,35,5,Thursday,true
19990903,1999-09-03,1999,3,9,September,3,35,6,Friday,true
19990904,1999-09-04,1999,3,9,September,4,35,7,Saturday,true
19990905,1999-09-05,1999,3,9,September,5,35,1,Sunday,false
19990907,1999-09-07,1999,3,9,September,7,36,3,Tuesday,false
19990908,1999-09-08,1999,3,9,September,8,36,4,Wednesday,false
19990910,1999-09-10,1999,3,9,September,10,36,6,Friday,true
19990911,1999-09-11,1999,3,9,September,11,36,7,Saturday,true
19990912,1999-09-12,1999,3,9,September,12,36,1,Sunday,false
19990913,1999-09-13,1999,3,9,September,13,37,2,Monday,false
19990915,1999-09-15,1999,3,9,September,15,37,4,Wednesday,false
19990916,1999-09-16,1999,3,9,September,16,37,5,Thursday,true
19990917,1999-09-17,1999,3,9,September,17,37,6,Friday,true
19990924,1999-09-24,1999,3,9,September,24,38,6,Friday,true
19990927,1999-09-27,1999,3,9,September,27,39,2,Monday,false
19990930,1999-09-30,1999,3,9,September,30,39,5,Thursday,true
19991001,1999-10-01,1999,4,10,October,1,39,6,Friday,true
19991002,1999-10-02,1999,4,10,October,2,39,7,Saturday,true
19991007,1999-10-07,1999,4,10,October,7,40,5,Thursday,true
19991008,1999-10-08,1999,4,10,October,8,40,6,Friday,true
19991013,1999-10-13,1999,4,10,October,13,41,4,Wednesday,false
19991015,1999-10-15,1999,4,10,October,15,41,6,Friday,true
19991018,1999-10-18,1999,4,10,October,18,42,2,Monday,false
19991022,1999-10-22,1999,4,10,October,22,42,6,Friday,true
19991025,1999-10-25,1999,4,10,October,25,43,2,Monday,false
19991028,1999-10-28,1999,4,10,October,28,43,5,Thursday,true
19991029,1999-10-29,1999,4,10,October,29,43,6,Friday,true
19991030,1999-10-30,1999,4,10,October,30,43,7,Saturday,true
19991104,1999-11-04,1999,4,11,November,4,44,5,Thursday,true
19991105,1999-11-05,1999,4,11,November,5,44,6,Friday,true
19991107,1999-11-07,1999,4,11,November,7,44,1,Sunday,false
19991108,1999-11-08,1999,4,11,November,8,45,2,Monday,false
19991112,1999-11-12,1999,4,11,November,12,45,6,Friday,true
19991117,1999-11-17,1999,4,11,November,17,46,4,Wednesday,false
19991118,1999-11-18,1999,4,11,November,18,46,5,Thursday,true
19991119,1999-11-19,1999,4,11,November,19,46,6,Friday,true
19991120,1999-11-20,1999,4,11,November,20,46,7,Saturday,true
19991124,1999-11-24,1999,4,11,November,24,47,4,Wednesday,false
19991126,1999-11-26,1999,4,11,November,26,47,6,Friday,true
19991203,1999-12-03,1999,4,12,December,3,48,6,Friday,true
19991210,1999-12-10,1999,4,12,December,10,49,6,Friday,true
19991211,1999-12-11,1999,4,12,December,11,49,7,Saturday,true
19991213,1999-12-13,1999,4,12,December,13,50,2,Monday,false
19991216,1999-12-16,1999,4,12,December,16,50,5,Thursday,true
19991217,1999-12-17,1999,4,12,December,17,50,6,Friday,true
19991221,1999-12-21,1999,4,12,December,21,51,3,Tuesday,false
19991222,1999-12-22,1999,4,12,December,22,51,4,Wednesday,false
19991223,1999-12-23,1999,4,12,December,23,51,5,Thursday,true
19991224,1999-12-24,1999,4,12,December,24,51,6,Friday,true
19991225,1999-12-25,1999,4,12,December,25,51,7,Saturday,true
19991229,1999-12-29,1999,4,12,December,29,52,4,Wednesday,false
20000101,2000-01-01,2000,1,1,January,1,52,7,Saturday,true
20000114,2000-01-14,2000,1,1,January,14,2,6,Friday,true
20000121,2000-01-21,2000,1,1,January,21,3,6,Friday,true
20000122,2000-01-22,2000,1,1,January,22,3,7,Saturday,true
20000124,2000-01-24,2000,1,1,January,24,4,2,Monday,false
20000126,2000-01-26,2000,1,1,January,26,4,4,Wednesday,false
20000128,2000-01-28,2000,1,1,January,28,4,6,Friday,true
20000129,2000-01-29,2000,1,1,January,29,4,7,Saturday,true
20000201,2000-02-01,2000,1,2,February,1,5,3,Tuesday,false
20000203,2000-02-03,2000,1,2,February,3,5,5,Thursday,true
20000204,2000-02-04,2000,1,2,February,4,5,6,Friday,true
20000211,2000-02-11,2000,1,2,February,11,6,6,Friday,true
20000213,2000-02-13,2000,1,2,February,13,6,1,Sunday,false
20000216,2000-02-16,2000,1,2,February,16,7,4,Wednesday,false
20000218,2000-02-18,2000,1,2,February,18,7,6,Friday,true
20000222,2000-02-22,2000,1,2,February,22,8,3,Tuesday,false
20000225,2000-02-25,2000,1,2,February,25,8,6,Friday,true
20000228,2000-02-28,2000,1,2,February,28,9,2,Monday,false
20000229,2000-02-29,2000,1,2,February,29,9,3,Tuesday,false
20000301,2000-03-01,2000,1,3,March,1,9,4,Wednesday,false
20000303,2000-03-03,2000,1,3,March,3,9,6,Friday,true
20000304,2000-03-04,2000,1,3,March,4,9,7,Saturday,true
20000305,2000-03-05,2000,1,3,March,5,9,1,Sunday,false
20000309,2000-03-09,2000,1,3,March,9,10,5,Thursday,true
20000310,2000-03-10,2000,1,3,March,10,10,6,Friday,true
20000312,2000-03-12,2000,1,3,March,12,10,1,Sunday,false
20000316,2000-03-16,2000,1,3,March,16,11,5,Thursday,true
20000317,2000-03-17,2000,1,3,March,17,11,6,Friday,true
20000320,2000-03-20,2000,1,3,March,20,12,2,Monday,false
20000322,2000-03-22,2000,1,3,March,22,12,4,Wednesday,false
20000323,2000-03-23,2000,1,3,March,23,12,5,Thursday,true
20000324,2000-03-24,2000,1,3,March,24,12,6,Friday,true
20000329,2000-03-29,2000,1,3,March,29,13,4,Wednesday,false
20000331,2000-03-31,2000,1,3,March,31,13,6,Friday,true
20000406,2000-04-06,2000,2,4,April,6,14,5,Thursday,true
20000407,2000-04-07,2000,2,4,April,7,14,6,Friday,true
20000413,2000-04-13,2000,2,4,April,13,15,5,Thursday,true
20000414,2000-04-14,2000,2,4,April,14,15,6,Friday,true
20000415,2000-04-15,2000,2,4,April,15,15,7,Saturday,true
20000418,2000-04-18,2000,2,4,April,18,16,3,Tuesday,false
20000419,2000-04-19,2000,2,4,April,19,16,4,Wednesday,false
20000420,2000-04-20,2000,2,4,April,20,16,5,Thursday,true
20000421,2000-04-21,2000,2,4,April,21,16,6,Friday,true
20000426,2000-04-26,2000,2,4,April,26,17,4,Wednesday,false
20000427,2000-04-27,2000,2,4,April,27,17,5,Thursday,true
20000428,2000-04-28,2000,2,4,April,28,17,6,Friday,true
20000501,2000-05-01,2000,2,5,May,1,18,2,Monday,false
20000503,2000-05-03,2000,2,5,May,3,18,4,Wednesday,false
20000505,2000-05-05,2000,2,5,May,5,18,6,Friday,true
20000510,2000-05-10,2000,2,5,May,10,19,4,Wednesday,false
20000512,2000-05-12,2000,2,5,May,12,19,6,Friday,true
20000513,2000-05-13,2000,2,5,May,13,19,7,Saturday,true
20000514,2000-05-14,2000,2,5,May,14,19,1,Sunday,false
20000515,2000-05-15,2000,2,5,May,15,20,2,Monday,false
20000517,2000-05-17,2000,2,5,May,17,20,4,Wednesday,false
20000518,2000-05-18,2000,2,5,May,18,20,5,Thursday,true
20000519,2000-05-19,2000,2,5,May,19,20,6,Friday,true
20000523,2000-05-23,2000,2,5,May,23,21,3,Tuesday,false
20000524,2000-05-24,2000,2,5,May,24,21,4,Wednesday,false
20000526,2000-05-26,2000,2,5,May,26,21,6,Friday,true
20000531,2000-05-31,2000,2,5,May,31,22,4,Wednesday,false
20000607,2000-06-07,2000,2,6,June,7,23,4,Wednesday,false
20000609,2000-06-09,2000,2,6,June,9,23,6,Friday,true
20000612,2000-06-12,2000,2,6,June,12,24,2,Monday,false
20000616,2000-06-16,2000,2,6,June,16,24,6,Friday,true
20000621,2000-06-21,2000,2,6,June,21,25,4,Wednesday,false
20000622,2000-06-22,2000,2,6,June,22,25,5,Thursday,true
20000628,2000-06-28,2000,2,6,June,28,26,4,Wednesday,false
20000630,2000-06-30,2000,2,6,June,30,26,6,Friday,true
20000708,2000-07-08,2000,3,7,July,8,27,7,Saturday,true
20000711,2000-07-11,2000,3,7,July,11,28,3,Tuesday,false
20000713,2000-07-13,2000,3,7,July,13,28,5,Thursday,true
20000719,2000-07-19,2000,3,7,July,19,29,4,Wednesday,false
20000721,2000-07-21,2000,3,7,July,21,29,6,Friday,true
20000727,2000-07-27,2000,3,7,July,27,30,5,Thursday,true
20000730,2000-07-30,2000,3,7,July,30,30,1,Sunday,false
20000731,2000-07-31,2000,3,7,July,31,31,2,Monday,false
20000801,2000-08-01,2000,3,8,August,1,31,3,Tuesday,false
20000804,2000-08-04,2000,3,8,August,4,31,6,Friday,true
20000807,2000-08-07,2000,3,8,August,7,32,2,Monday,false
20000811,2000-08-11,2000,3,8,August,11,32,6,Friday,true
20000817,2000-08-17,2000,3,8,August,17,33,5,Thursday,true
20000818,2000-08-18,2000,3,8,August,18,33,6,Friday,true
20000823,2000-08-23,2000,3,8,August,23,34,4,Wednesday,false
20000825,2000-08-25,2000,3,8,August,25,34,6,Friday,true
20000827,2000-08-27,2000,3,8,August,27,34,1,Sunday,false
20000830,2000-08-30,2000,3,8,August,30,35,4,Wednesday,false
20000901,2000-09-01,2000,3,9,September,1,35,6,Friday,true
20000902,2000-09-02,2000,3,9,September,2,35,7,Saturday,true
20000903,2000-09-03,2000,3,9,September,3,35,1,Sunday,false
20000906,2000-09-06,2000,3,9,September,6,36,4,Wednesday,false
20000908,2000-09-08,2000,3,9,September,8,36,6,Friday,true
20000909,2000-09-09,2000,3,9,September,9,36,7,Saturday,true
20000910,2000-09-10,2000,3,9,September,10,36,1,Sunday,false
20000911,2000-09-11,2000,3,9,September,11,37,2,Monday,false
20000912,2000-09-12,2000,3,9,September,12,37,3,Tuesday,false
20000913,2000-09-13,2000,3,9,September,13,37,4,Wednesday,false
20000914,2000-09-14,2000,3,9,September,14,37,5,Thursday,true
20000915,2000-09-15,2000,3,9,September,15,37,6,Friday,true
20000919,2000-09-19,2000,3,9,September,19,38,3,Tuesday,false
20000922,2000-09-22,2000,3,9,September,22,38,6,Friday,true
20000923,2000-09-23,2000,3,9,September,23,38,7,Saturday,true
20000924,2000-09-24,2000,3,9,September,24,38,1,Sunday,false
20000925,2000-09-25,2000,3,9,September,25,39,2,Monday,false
20000926,2000-09-26,2000,3,9,September,26,39,3,Tuesday,false
20000927,2000-09-27,2000,3,9,September,27,39,4,Wednesday,false
20000929,2000-09-29,2000,3,9,September,29,39,6,Friday,true
20001001,2000-10-01,2000,4,10,October,1,39,1,Sunday,false
20001006,2000-10-06,2000,4,10,October,6,40,6,Friday,true
20001007,2000-10-07,2000,4,10,October,7,40,7,Saturday,true
20001010,2000-10-10,2000,4,10,October,10,41,3,Tuesday,false
20001011,2000-10-11,2000,4,10,October,11,41,4,Wednesday,false
20001012,2000-10-12,2000,4,10,October,12,41,5,Thursday,true
20001013,2000-10-13,2000,4,10,October,13,41,6,Friday,true
20001014,2000-10-14,2000,4,10,October,14,41,7,Saturday,true
20001018,2000-10-18,2000,4,10,October,18,42,4,Wednesday,false
20001019,2000-10-19,2000,4,10,October,19,42,5,Thursday,true
20001027,2000-10-27,2000,4,10,October,27,43,6,Friday,true
20001029,2000-10-29,2000,4,10,October,29,43,1,Sunday,false
20001031,2000-10-31,2000,4,10,October,31,44,3,Tuesday,false
20001102,2000-11-02,2000,4,11,November,2,44,5,Thursday,true
20001103,2000-11-03,2000,4,11,November,3,44,6,Friday,true
20001109,2000-11-09,2000,4,11,November,9,45,5,Thursday,true
20001110,2000-11-10,2000,4,11,November,10,45,6,Friday,true
20001113,2000-11-13,2000,4,11,November,13,46,2,Monday,false
20001115,2000-11-15,2000,4,11,November,15,46,4,Wednesday,false
20001117,2000-11-17,2000,4,11,November,17,46,6,Friday,true
20001122,2000-11-22,2000,4,11,November,22,47,4,Wednesday,false
20001201,2000-12-01,2000,4,12,December,1,48,6,Friday,true
20001202,2000-12-02,2000,4,12,December,2,48,7,Saturday,true
20001208,2000-12-08,2000,4,12,December,8,49,6,Friday,true
20001211,2000-12-11,2000,4,12,December,11,50,2,Monday,false
20001212,2000-12-12,2000,4,12,December,12,50,3,Tuesday,false
20001214,2000-12-14,2000,4,12,December,14,50,5,Thursday,true
20001215,2000-12-15,2000,4,12,December,15,50,6,Friday,true
20001216,2000-12-16,2000,4,12,December,16,50,7,Saturday,true
20001221,2000-12-21,2000,4,12,December,21,51,5,Thursday,true
20001222,2000-12-22,2000,4,12,December,22,51,6,Friday,true
20001224,2000-12-24,2000,4,12,December,24,51,1,Sunday,false
20001227,2000-12-27,2000,4,12,December,27,52,4,Wednesday,false
20001231,2000-12-31,2000,4,12,December,31,52,1,Sunday,false
20010101,2001-01-01,2001,1,1,January,1,1,2,Monday,false
20010109,2001-01-09,2001,1,1,January,9,2,3,Tuesday,false
20010112,2001-01-12,2001,1,1,January,12,2,6,Friday,true
20010114,2001-01-14,2001,1,1,January,14,2,1,Sunday,false
20010118,2001-01-18,2001,1,1,January,18,3,5,Thursday,true
20010119,2001-01-19,2001,1,1,January,19,3,6,Friday,true
20010120,2001-01-20,2001,1,1,January,20,3,7,Saturday,true
20010121,2001-01-21,2001,1,1,January,21,3,1,Sunday,false
20010122,2001-01-22,2001,1,1,January,22,4,2,Monday,false
20010123,2001-01-23,2001,1,1,January,23,4,3,Tuesday,false
20010124,2001-01-24,2001,1,1,January,24,4,4,Wednesday,false
20010126,2001-01-26,2001,1,1,January,26,4,6,Friday,true
20010127,2001-01-27,2001,1,1,January,27,4,7,Saturday,true
20010131,2001-01-31,2001,1,1,January,31,5,4,Wednesday,false
20010201,2001-02-01,2001,1,2,February,1,5,5,Thursday,true
20010205,2001-02-05,2001,1,2,February,5,6,2,Monday,false
20010207,2001-02-07,2001,1,2,February,7,6,4,Wednesday,false
20010208,2001-02-08,2001,1,2,February,8,6,5,Thursday,true
20010209,2001-02-09,2001,1,2,February,9,6,6,Friday,true
20010211,2001-02-11,2001,1,2,February,11,6,1,Sunday,false
20010213,2001-02-13,2001,1,2,February,13,7,3,Tuesday,false
20010214,2001-02-14,2001,1,2,February,14,7,4,Wednesday,false
20010216,2001-02-16,2001,1,2,February,16,7,6,Friday,true
20010223,2001-02-23,2001,1,2,February,23,8,6,Friday,true
20010301,2001-03-01,2001,1,3,March,1,9,5,Thursday,true
20010302,2001-03-02,2001,1,3,March,2,9,6,Friday,true
20010306,2001-03-06,2001,1,3,March,6,10,3,Tuesday,false
20010307,2001-03-07,2001,1,3,March,7,10,4,Wednesday,false
20010309,2001-03-09,2001,1,3,March,9,10,6,Friday,true
20010313,2001-03-13,2001,1,3,March,13,11,3,Tuesday,false
20010315,2001-03-15,2001,1,3,March,15,11,5,Thursday,true
20010316,2001-03-16,2001,1,3,March,16,11,6,Friday,true
20010318,2001-03-18,2001,1,3,March,18,11,1,Sunday,false
20010330,2001-03-30,2001,1,3,March,30,13,6,Friday,true
20010404,2001-04-04,2001,2,4,April,4,14,4,Wednesday,false
20010406,2001-04-06,2001,2,4,April,6,14,6,Friday,true
20010410,2001-04-10,2001,2,4,April,10,15,3,Tuesday,false
20010412,2001-04-12,2001,2,4,April,12,15,5,Thursday,true
20010413,2001-04-13,2001,2,4,April,13,15,6,Friday,true
20010418,2001-04-18,2001,2,4,April,18,16,4,Wednesday,false
20010420,2001-04-20,2001,2,4,April,20,16,6,Friday,true
20010421,2001-04-21,2001,2,4,April,21,16,7,Saturday,true
20010422,2001-04-22,2001,2,4,April,22,16,1,Sunday,false
20010425,2001-04-25,2001,2,4,April,25,17,4,Wednesday,false
20010427,2001-04-27,2001,2,4,April,27,17,6,Friday,true
20010428,2001-04-28,2001,2,4,April,28,17,7,Saturday,true
20010504,2001-05-04,2001,2,5,May,4,18,6,Friday,true
20010511,2001-05-11,2001,2,5,May,11,19,6,Friday,true
20010513,2001-05-13,2001,2,5,May,13,19,1,Sunday,false
20010514,2001-05-14,2001,2,5,May,14,20,2,Monday,false
20010515,2001-05-15,2001,2,5,May,15,20,3,Tuesday,false
20010516,2001-05-16,2001,2,5,May,16,20,4,Wednesday,false
20010518,2001-05-18,2001,2,5,May,18,20,6,Friday,true
20010521,2001-05-21,2001,2,5,May,21,21,2,Monday,false
20010601,2001-06-01,2001,2,6,June,1,22,6,Friday,true
20010602,2001-06-02,2001,2,6,June,2,22,7,Saturday,true
20010604,2001-06-04,2001,2,6,June,4,23,2,Monday,false
20010605,2001-06-05,2001,2,6,June,5,23,3,Tuesday,false
20010607,2001-06-07,2001,2,6,June,7,23,5,Thursday,true
20010608,2001-06-08,2001,2,6,June,8,23,6,Friday,true
20010610,2001-06-10,2001,2,6,June,10,23,1,Sunday,false
20010611,2001-06-11,2001,2,6,June,11,24,2,Monday,false
20010615,2001-06-15,2001,2,6,June,15,24,6,Friday,true
20010617,2001-06-17,2001,2,6,June,17,24,1,Sunday,false
20010622,2001-06-22,2001,2,6,June,22,25,6,Friday,true
20010627,2001-06-27,2001,2,6,June,27,26,4,Wednesday,false
20010629,2001-06-29,2001,2,6,June,29,26,6,Friday,true
20010701,2001-07-01,2001,3,7,July,1,26,1,Sunday,false
20010702,2001-07-02,2001,3,7,July,2,27,2,Monday,false
20010706,2001-07-06,2001,3,7,July,6,27,6,Friday,true
20010712,2001-07-12,2001,3,7,July,12,28,5,Thursday,true
20010713,2001-07-13,2001,3,7,July,13,28,6,Friday,true
20010716,2001-07-16,2001,3,7,July,16,29,2,Monday,false
20010717,2001-07-17,2001,3,7,July,17,29,3,Tuesday,false
20010718,2001-07-18,2001,3,7,July,18,29,4,Wednesday,false
20010720,2001-07-20,2001,3,7,July,20,29,6,Friday,true
20010724,2001-07-24,2001,3,7,July,24,30,3,Tuesday,false
20010727,2001-07-27,2001,3,7,July,27,30,6,Friday,true
20010730,2001-07-30,2001,3,7,July,30,31,2,Monday,false
20010801,2001-08-01,2001,3,8,August,1,31,4,Wednesday,false
20010802,2001-08-02,2001,3,8,August,2,31,5,Thursday,true
20010803,2001-08-03,2001,3,8,August,3,31,6,Friday,true
20010805,2001-08-05,2001,3,8,August,5,31,1,Sunday,false
20010807,2001-08-07,2001,3,8,August,7,32,3,Tuesday,false
20010810,2001-08-10,2001,3,8,August,10,32,6,Friday,true
20010816,2001-08-16,2001,3,8,August,16,33,5,Thursday,true
20010817,2001-08-17,2001,3,8,August,17,33,6,Friday,true
20010819,2001-08-19,2001,3,8,August,19,33,1,Sunday,false
20010821,2001-08-21,2001,3,8,August,21,34,3,Tuesday,false
20010822,2001-08-22,2001,3,8,August,22,34,4,Wednesday,false
20010824,2001-08-24,2001,3,8,August,24,34,6,Friday,true
20010829,2001-08-29,2001,3,8,August,29,35,4,Wednesday,false
20010830,2001-08-30,2001,3,8,August,30,35,5,Thursday,true
20010831,2001-08-31,2001,3,8,August,31,35,6,Friday,true
20010902,2001-09-02,2001,3,9,September,2,35,1,Sunday,false
20010903,2001-09-03,2001,3,9,September,3,36,2,Monday,false
20010904,2001-09-04,2001,3,9,September,4,36,3,Tuesday,false
20010905,2001-09-05,2001,3,9,September,5,36,4,Wednesday,false
20010906,2001-09-06,2001,3,9,September,6,36,5,Thursday,true
20010907,2001-09-07,2001,3,9,September,7,36,6,Friday,true
20010908,2001-09-08,2001,3,9,September,8,36,7,Saturday,true
20010909,2001-09-09,2001,3,9,September,9,36,1,Sunday,false
20010910,2001-09-10,2001,3,9,September,10,37,2,Monday,false
20010912,2001-09-12,2001,3,9,September,12,37,4,Wednesday,false
20010913,2001-09-13,2001,3,9,September,13,37,5,Thursday,true
20010914,2001-09-14,2001,3,9,September,14,37,6,Friday,true
20010915,2001-09-15,2001,3,9,September,15,37,7,Saturday,true
20010919,2001-09-19,2001,3,9,September,19,38,4,Wednesday,false
20010920,2001-09-20,2001,3,9,September,20,38,5,Thursday,true
20010921,2001-09-21,2001,3,9,September,21,38,6,Friday,true
20010923,2001-09-23,2001,3,9,September,23,38,1,Sunday,false
20010926,2001-09-26,2001,3,9,September,26,39,4,Wednesday,false
20010927,2001-09-27,2001,3,9,September,27,39,5,Thursday,true
20010928,2001-09-28,2001,3,9,September,28,39,6,Friday,true
20011003,2001-10-03,2001,4,10,October,3,40,4,Wednesday,false
20011004,2001-10-04,2001,4,10,October,4,40,5,Thursday,true
20011005,2001-10-05,2001,4,10,October,5,40,6,Friday,true
20011012,2001-10-12,2001,4,10,October,12,41,6,Friday,true
20011013,2001-10-13,2001,4,10,October,13,41,7,Saturday,true
20011019,2001-10-19,2001,4,10,October,19,42,6,Friday,true
20011020,2001-10-20,2001,4,10,October,20,42,7,Saturday,true
20011021,2001-10-21,2001,4,10,October,21,42,1,Sunday,false
20011022,2001-10-22,2001,4,10,October,22,43,2,Monday,false
20011024,2001-10-24,2001,4,10,October,24,43,4,Wednesday,false
20011025,2001-10-25,2001,4,10,October,25,43,5,Thursday,true
20011027,2001-10-27,2001,4,10,October,27,43,7,Saturday,true
20011030,2001-10-30,2001,4,10,October,30,44,3,Tuesday,false
20011031,2001-10-31,2001,4,10,October,31,44,4,Wednesday,false
20011101,2001-11-01,2001,4,11,November,1,44,5,Thursday,true
20011102,2001-11-02,2001,4,11,November,2,44,6,Friday,true
20011103,2001-11-03,2001,4,11,November,3,44,7,Saturday,true
20011106,2001-11-06,2001,4,11,November,6,45,3,Tuesday,false
20011107,2001-11-07,2001,4,11,November,7,45,4,Wednesday,false
20011108,2001-11-08,2001,4,11,November,8,45,5,Thursday,true
20011109,2001-11-09,2001,4,11,November,9,45,6,Friday,true
20011111,2001-11-11,2001,4,11,November,11,45,1,Sunday,false
20011116,2001-11-16,2001,4,11,November,16,46,6,Friday,true
20011117,2001-11-17,2001,4,11,November,17,46,7,Saturday,true
20011118,2001-11-18,2001,4,11,November,18,46,1,Sunday,false
20011120,2001-11-20,2001,4,11,November,20,47,3,Tuesday,false
20011121,2001-11-21,2001,4,11,November,21,47,4,Wednesday,false
20011123,2001-11-23,2001,4,11,November,23,47,6,Friday,true
20011130,2001-11-30,2001,4,11,November,30,48,6,Friday,true
20011202,2001-12-02,2001,4,12,December,2,48,1,Sunday,false
