movie_id,company_id
8843,496
8843,4767
8843,3105
8843,997
10643,5938
117262,2208
117262,390
117262,3401
37136,4420
37137,4420
3110,4422
14698,1303
14698,2664
14698,142
14698,946
9651,5469
9651,411
9651,2897
9651,4943
11398,269
11398,2233
11398,6370
11398,3909
26244,500
1588,617
12211,1543
12211,1629
137236,1629
1698,1251
10685,6154
786,1302
786,6275
786,1708
14805,1018
14805,6370
18074,2641
18074,618
18074,5206
29015,814
29015,3838
10562,4888
10562,5638
14629,2217
16,2123
16,6567
16,1507
16,5063
16,397
16,3766
16,2227
16,310
16,5653
16,960
16,1348
16,6540
16,399
16,6419
16,724
16,6316
16,2055
16,3369
16,2745
16,2053
16,4358
16,6046
16,1192
16,6425
16,2077
16,3251
13785,1018
10637,6354
10637,2994
10637,5717
10637,5012
9003,4094
9003,1190
9003,2036
9003,4929
9064,4094
9064,1189
9064,2036
9064,3139
11569,2012
11569,5986
11569,3239
10434,4937
2160,6062
2160,6473
2161,6062
911,6160
10973,6153
10787,6154
9507,6013
40446,4076
1597,1709
1597,6154
1597,6018
1597,4011
641,406
10687,4851
10687,2521
10687,4088
10687,3156
16888,5054
78140,693
2134,2342
2134,2308
18498,1827
28605,1827
28605,5701
13465,4755
13465,6355
27033,4420
71,518
71,5905
71,5556
71,416
71,6503
71,6332
1636,6062
1636,4851
1636,3156
10647,643
10647,6370
19204,2277
12207,4409
12207,2389
11531,406
11531,2574
24100,4085
4327,1302
4958,1709
4958,6062
4958,6458
4958,1860
4958,231
11978,2208
8870,6267
8870,4002
8870,6370
8870,5790
8870,3672
14295,983
14295,2562
14295,1436
681,6134
681,1855
681,1506
10862,3864
8871,2770
8871,6154
10481,6354
10481,1432
9741,3395
9741,5977
9741,726
9741,588
146,5403
146,1116
146,1304
146,2406
146,1736
146,429
146,6138
146,6588
11849,4085
11849,5290
11849,5608
11678,1303
11678,2374
2669,1633
2609,4420
708,6134
708,1855
1857,1553
1857,3681
1857,2564
1857,5574
10673,6062
2604,6154
2604,2932
10132,1197
10132,5751
107,1303
107,5161
107,5048
40820,1302
392,3864
392,1528
392,1984
8859,6062
8859,193
3981,4420
3981,1055
3981,2747
3981,6471
711,2203
711,3276
711,1303
711,2122
2046,3238
2046,245
5001,1790
5001,2437
8358,1709
8358,6062
8358,4562
8358,2764
25520,2433
25520,416
25520,1618
25520,5813
25520,4032
25520,5261
25520,2081
25520,5154
25520,5769
25520,5891
25520,4679
25520,3154
1493,6267
1493,1018
1493,4002
1493,2196
62677,4917
62677,1867
10577,4053
10577,1629
10577,6413
21355,1302
21355,3864
11973,4085
11973,5904
1900,6104
1900,2834
1900,624
1900,5769
1900,1336
1900,5453
10873,5132
15739,1302
15739,4804
15413,3772
15413,2647
15413,1180
15413,4321
15413,1688
2623,4420
2623,3463
11209,6134
11209,596
11209,5773
13715,4302
9989,2821
9989,1860
9989,2709
9989,3784
9816,3565
9816,1386
5955,1860
5955,2233
5955,3909
5955,1270
5955,4565
220976,4506
220976,2211
17474,3784
22021,282
22048,282
16723,4085
2018,1303
2018,2867
2018,1569
2018,5696
2018,4703
2018,2735
74340,6013
74340,1578
10937,6583
10937,2381
96,4420
96,1768
96,1671
19933,5833
19933,2711
12919,345
12919,5977
12919,5293
31563,4420
39507,6564
39507,6234
39507,1582
39507,1073
39507,3380
17159,1768
10110,267
10110,6370
18935,5977
18935,5293
764,4870
4918,5855
28368,6013
14464,4420
14464,4754
32227,1427
32227,3659
580,6154
24828,1302
10019,2369
11649,971
11649,1776
11649,2381
13509,6013
13509,3114
13509,5627
13509,2647
30175,3142
9740,6154
9740,5151
9740,3784
9740,1633
10878,6267
10878,4002
10878,1303
7093,958
19405,6358
19405,1643
1921,643
1921,6370
23685,6062
23685,8
23685,6072
6073,1709
6073,4109
6073,3280
6073,4547
39180,6267
39180,4002
39180,4948
39180,6370
39180,5458
82103,1303
82103,1344
82103,1308
19513,4237
19513,4278
19513,3133
19513,739
2749,4085
2749,2821
2749,6018
2749,4087
6028,2290
6028,1741
29492,4094
29492,557
29492,2872
25447,4510
25447,4348
28410,4094
28410,4554
2428,2344
22013,6134
15598,4420
15598,3368
17466,4460
17466,971
17466,970
17466,3784
9594,5520
35976,6134
35976,2415
4986,2115
4986,2982
2453,3784
2453,3191
2453,3253
33676,5912
33676,5903
4587,4302
31004,5487
31004,3784
31004,73
11454,1553
11454,4826
38718,5249
38718,5425
38718,4890
11607,6013
11607,1001
4985,4420
20704,4420
23730,4094
23730,897
853,4420
853,5606
853,3631
853,3417
853,3061
853,4874
853,1483
853,3558
10877,6267
10877,4002
10877,6370
5257,1648
5257,6502
77,5572
77,4109
77,5716
77,2716
10054,1629
10054,6040
10054,3863
10646,1302
10646,4894
2575,1302
2575,3776
55,257
55,6576
2043,4420
2043,122
2043,1528
2043,3538
2043,4519
2043,4888
4133,4085
56715,2320
56715,2641
56715,851
26791,3605
634,3864
634,6154
634,5547
634,6503
634,3417
10956,1302
10956,2548
9519,4426
9519,3973
9519,482
13898,2965
9290,875
9290,5288
9290,6289
13166,4851
13166,1860
13166,4088
13166,3524
111,6154
24113,4085
1734,6154
1734,245
1734,2773
8076,2074
8076,787
8076,2084
4973,2010
4973,1899
8095,6062
8095,3528
8095,6362
849,1303
849,581
2981,2147
11307,6370
11307,4376
46498,1379
46498,273
46498,1562
11163,4674
78133,4588
78133,73
22829,4420
22829,4908
22829,2341
25221,213
9062,4420
934,5359
934,4637
934,2817
9476,1303
9476,1873
9476,715
9476,2126
19094,1497
19094,1540
19094,5414
5852,1860
5852,3909
5852,5790
5852,97
5852,308
808,1709
808,4349
808,1707
824,614
824,6062
676,2994
676,5977
26813,2223
26813,545
26813,2306
26813,960
26813,3357
26813,3356
26813,328
26813,4034
48109,3038
48109,628
48109,2800
26255,6062
26255,4486
22414,1302
1406,1302
1406,4085
1406,1018
17664,6134
17664,3602
1632,4302
966,5839
966,244
12623,6013
11896,4302
5923,6062
5923,5387
5923,4951
15497,6062
11090,4894
11090,2548
21056,1065
9397,1709
9397,1303
9397,3899
9397,5769
9705,6267
9705,4002
9705,5290
9705,6370
9705,3026
26475,2123
26475,2357
26475,4448
49922,4237
49922,416
49922,2867
49922,6417
10364,4420
10364,2116
1089,16
1089,3255
1089,2953
38043,4360
9967,4420
17494,16
17494,3255
17494,2953
10297,6062
10653,6062
10653,1085
9576,1303
9576,3859
9576,4707
9576,1575
9576,5798
126881,5641
10865,6354
10865,6353
1995,4420
1995,5940
1995,3974
1995,3281
1995,816
1995,3676
1995,1784
10808,6062
10808,3033
10808,1539
9799,6154
9799,4296
9799,372
9799,3741
644,1709
644,267
644,5482
644,6370
16161,1302
16161,4079
10691,5977
10691,6112
11826,2217
11826,3090
11826,2081
11826,4821
9301,6517
15564,4035
15564,4647
15564,6416
60670,2322
40880,416
2140,6062
2140,1455
2140,2775
2140,960
2140,1905
2140,4728
3134,5979
3134,960
3134,5674
3134,4378
8217,4302
24382,3500
11286,1892
11950,2388
11950,6370
43342,1693
15875,4420
26573,282
23439,254
11697,4420
11697,3017
19200,4302
11300,4302
11300,5798
11300,4866
42780,3029
42780,1820
42780,657
20075,1302
20075,891
34689,2013
34689,6000
4789,1654
4789,911
11536,6134
11536,5207
10339,6370
10339,3934
50031,3445
976,2583
69605,6153
65632,3329
65632,1324
4780,1303
4780,6537
12481,2388
13333,2388
13333,1339
13938,6013
13938,3932
13938,1577
10540,5834
10540,4319
9462,2388
9462,1339
2114,1302
2114,5466
2114,1129
8835,3654
8835,3784
11371,4420
11371,3631
11371,2670
15745,406
13795,2438
13795,2676
13795,185
10868,4420
10868,4421
9395,6370
14506,1303
14506,3269
14506,231
14506,4687
4281,2295
2,6270
2,2127
26044,6370
59797,4152
14911,6013
14911,6288
15592,5977
15592,5295
15592,213
19382,6154
19382,4804
110428,960
110428,399
110428,40
110428,901
110428,4857
34604,6154
34604,2979
14441,6370
14441,2771
7520,5977
10126,4302
9602,4420
9602,1768
3980,4085
3980,5337
3980,5244
10127,4085
10127,5244
9748,687
9748,5977
10141,4302
26386,5977
34053,6370
34053,4093
26355,6013
10675,5843
10675,6370
10130,6154
10130,5815
10130,6370
2617,6154
2617,2691
21362,4360
21362,6288
30690,6370
11347,6434
12144,3482
12144,6154
12144,267
12144,5566
12144,6091
12144,6151
13704,6062
13704,1539
13482,6154
34014,6154
12120,6404
12120,5791
38617,6062
38617,278
3543,4651
9604,6013
9604,4228
9604,999
9604,3450
24929,2461
10925,2596
10925,2215
10925,1170
24266,6062
24266,941
58434,1303
38909,2381
11503,6154
25497,456
38560,1033
38560,3552
38560,2690
26798,6013
91445,4094
8337,6154
8337,209
8337,3256
41974,2538
9493,6154
12582,4302
11352,6154
11352,267
11352,6134
12500,971
12500,2380
25678,971
25678,2380
32049,5844
32049,4532
45225,1302
1648,4302
4105,4420
4105,4476
4105,2967
10142,1303
86093,3463
10134,971
10134,2380
21291,6154
21291,267
4925,3463
4925,6370
30352,5977
14550,6154
2210,1553
2210,3125
2210,1751
10551,6013
10551,2413
10551,4852
10551,5771
20713,4302
20713,1148
20713,1532
20713,2040
20713,5010
20713,5423
27461,4420
1380,6062
17190,5107
17190,5977
55059,406
55059,346
9085,4420
14776,6278
14776,5798
14776,2538
59585,1302
29185,5977
32059,3784
505,2485
505,4994
505,1001
4486,1051
4486,6086
10345,6154
10345,2413
10222,3142
12774,606
12774,231
12774,4063
14621,6370
14621,4182
19118,4420
14372,2413
14372,2067
14372,3784
9972,6013
9972,2413
9972,1001
9972,6431
9494,6013
9494,3627
17362,6013
17362,1414
9942,4420
9942,3859
8216,6476
4296,2369
4296,2146
24739,2595
24739,3855
9686,5977
27418,3463
39002,4085
39002,6508
43345,1303
43345,2178
31606,4302
27607,6234
37146,3463
20006,3623
20006,6370
8867,4094
12663,6595
12663,5150
12663,136
331,6160
331,267
1548,6134
1548,2999
1548,2433
1548,982
1548,3953
13403,4085
13403,3133
2171,1893
87462,1210
87462,4317
20307,6154
20307,3909
19142,3389
10135,6134
10135,5487
10135,5290
32767,4468
24254,126
24254,1197
19236,4675
19236,4670
32261,3864
32261,4360
32261,830
12150,6155
11185,6013
12521,209
12521,6151
12521,1000
12478,623
12478,3909
31083,6458
31083,3784
31083,5851
25155,2795
65015,4090
65015,374
24077,6281
24077,3446
24077,6503
9618,6370
31608,5977
31608,5295
2616,6154
2616,2691
7091,2596
7091,3591
11342,4094
183,6154
32330,73
24126,5696
24126,6023
41784,6086
41784,225
41784,5092
41784,482
41784,2137
41784,2401
41784,4964
27431,3231
27431,5181
27431,5761
31941,3107
2057,2867
2057,1615
2057,1860
2057,3784
2057,6236
2057,2708
2057,6097
9880,6354
9880,847
9880,788
5175,4085
21596,1852
4484,6134
4484,3354
4484,1486
11684,3354
11684,1486
20391,4420
20391,3623
20391,182
12584,4420
12584,1633
1627,3343
1627,3354
1627,3315
11542,6370
17169,6370
17169,3622
39176,4302
39176,1742
2770,6154
2770,3426
2770,6579
12610,1358
12610,6371
12610,6370
13496,3909
21055,3409
24936,6610
10972,4237
10972,6104
10972,5156
1722,3864
1722,6154
9896,4420
9896,2133
9896,245
9683,5977
2779,1709
2779,2441
10016,5161
10016,5524
10016,319
26602,5950
26602,6370
37920,4417
37920,2133
37920,5206
8922,6134
8922,287
8922,1202
8922,1203
8922,6184
11065,2060
11065,1112
11065,1503
11065,4898
16314,5977
40508,6013
5922,4420
5922,4804
27346,3599
34223,557
34223,4554
27681,6381
27681,1642
27681,1309
27681,3361
12508,643
12508,6370
12508,4946
12508,3781
12508,3715
47161,3489
47161,631
106230,5668
44321,3344
44321,960
44321,5968
44321,6231
44321,4702
26661,6157
2176,4296
20857,4420
20857,2299
20857,3965
20857,4127
22617,145
22617,2366
2185,5977
10696,6062
10696,3276
10696,1303
10696,2372
10696,3667
2034,6267
2034,4002
2034,6370
2034,4321
2034,6334
31016,4417
32567,1638
12537,3048
9028,3330
9028,161
16180,141
11521,4302
21028,3916
21242,4180
21242,2901
29756,6462
82523,5337
82523,1904
82523,6263
33725,5305
11576,6134
11576,1012
43802,4755
43802,5097
43802,5769
9660,6153
15393,6154
15393,3623
248,2244
40885,6463
40885,4484
25905,2092
21148,2176
12502,93
13766,92
12103,6267
12103,4002
12103,4851
12103,3178
12103,1860
12103,4088
12103,2283
11313,6267
11313,1018
11313,6370
9398,4420
9398,6267
9398,4002
9398,5153
9398,4834
9398,5755
9398,6186
9398,4833
9398,3539
35066,3158
35066,816
35066,2563
35066,4796
10866,4851
10866,1860
10866,3425
10866,4088
10866,553
34549,6354
34549,3097
9778,3864
9778,5696
9778,5302
58429,6363
58429,1445
58429,53
40220,5828
166,2320
166,2322
166,4668
42787,4420
42787,3496
42787,98
1623,6062
40932,1741
32027,3465
13550,1105
13550,1001
13612,6154
16769,6154
27958,3463
27958,1142
1716,3343
1716,5636
1716,5357
1716,5617
27059,5834
17708,4948
17708,5977
12780,2388
12780,2049
12780,3455
12780,3724
570,907
570,960
570,399
570,2156
570,6175
570,1052
570,2774
1018,450
1018,3323
1018,534
1018,5853
1018,960
25641,2044
25641,347
25641,5973
25641,2132
16767,567
16767,5944
16767,5541
11380,4085
27396,3367
27396,6136
27396,6408
984,6370
984,3622
15559,2733
15559,3432
15559,4018
55727,971
55727,3784
9585,4459
9585,3784
9585,6112
14267,1712
768,6062
768,6124
2100,1709
11091,1302
18192,1658
18192,2175
18192,1005
11845,113
11845,5556
9081,2217
9081,5890
9081,2800
9081,1605
9081,3397
9081,2164
167,2867
167,3281
167,4460
167,2734
141,4383
141,6062
141,2168
141,156
10034,2220
10034,5977
11457,4085
10778,5831
11456,4420
585,6354
585,4549
10796,1302
10796,4894
10796,2553
10796,6492
23949,5823
23949,1605
23949,2726
23949,2787
23949,5695
11088,1860
11088,2233
11088,2797
11088,3400
11088,390
11088,3909
11088,5518
9889,6062
32014,6589
13408,3410
671,8
671,6370
671,2610
20794,4217
11469,6062
11469,4851
11469,1860
11469,4088
11469,5016
11469,2134
11469,5769
1535,6154
1535,3789
1535,5940
1535,4841
1535,617
1535,3080
1433,4655
1433,962
1433,5757
1433,1789
1433,5380
1999,3864
1999,2459
50785,5361
50785,3332
12472,6154
16441,327
16441,3784
31037,6155
10656,2320
35284,1303
35284,1634
14584,1303
14584,4804
14584,1741
72277,480
5781,2466
5781,2785
5781,3331
23805,1302
23805,1575
23805,4803
39867,6051
11033,2115
11033,1169
27145,3344
8738,5784
28614,394
3604,1633
3604,5494
6974,282
6974,5307
26398,289
26398,282
26398,880
10649,6370
42566,158
42566,5422
42566,6414
17689,3623
17689,6370
15983,970
14854,10
14854,3451
14854,5965
10650,6370
8007,6062
8007,1539
13503,1629
31064,6610
31064,2577
55479,2458
55479,879
55479,3478
228,6166
23111,1303
23111,606
23111,3552
42597,1302
194,2227
194,1250
194,3553
194,960
194,5697
194,5371
194,6243
194,2109
194,6130
11397,4296
11397,1303
11397,4041
1903,4420
1903,1433
1903,6275
11889,3864
11889,518
11889,2867
28171,545
28171,5547
28171,3618
9523,482
9523,3523
9523,2974
9523,5847
9428,5977
1649,4302
1649,4050
11938,5889
43143,5744
35201,5889
42724,823
42724,4735
24264,1303
24264,1576
24264,1293
27150,1303
27150,5965
26978,1303
26978,1579
26978,6586
19209,1303
19209,4577
8386,6154
8386,2999
8386,4036
12589,4126
12589,6150
12589,4416
120,6476
120,4085
120,5861
11086,6267
11086,1018
11086,4002
11086,1520
453,2770
453,1709
453,6154
11414,5481
11414,1458
42612,4420
42612,2499
14683,2043
14683,282
14683,1146
45491,2388
37257,1777
8489,1303
855,2994
855,4894
855,5151
10269,6134
10269,591
10269,3232
5279,6104
10950,4085
1365,3408
1365,3296
6440,3864
14580,1302
28296,1303
6312,1542
6312,1875
6312,5636
6312,960
6312,5554
6312,4017
11595,4420
24166,373
24166,2649
77985,971
77074,6134
77074,5839
77074,5627
18317,816
18317,3405
18317,6479
98491,282
26686,1302
26686,4803
61934,1303
61934,4987
848,4420
848,6355
9610,6160
9610,1553
15035,4589
15035,4665
31603,3784
31603,917
32020,1011
33155,3659
4965,1629
4965,3675
4965,3880
4965,4338
11888,6354
150,4420
15050,3784
10423,6154
10423,4775
11710,6412
11710,6594
17691,5859
27378,6412
57976,6412
57976,6594
57976,6550
651,6062
651,435
651,2832
18647,4420
18647,4484
11362,5465
11362,6504
11362,1396
11362,5977
2637,3238
10229,1615
10229,4386
10229,2323
10229,6370
35650,6086
35650,3707
35650,5366
11447,545
11447,4780
11447,960
11447,5068
11447,5733
16550,4085
16550,3133
16550,2406
34723,6354
31674,4420
52744,4420
43340,420
20009,5401
20009,5161
2084,2504
2084,3859
2084,2055
74692,4597
74692,527
39775,413
39775,4871
39775,4095
51044,992
4267,904
4267,645
4031,904
4031,5031
4031,6156
4031,6177
19562,3887
19562,3326
19562,1060
11870,6154
9884,1530
9884,643
9884,6370
9884,2519
11535,461
11535,5940
11535,3915
11535,6544
11535,2590
11535,3784
27593,130
27593,4357
27593,6235
11212,6062
29887,2213
28345,6062
69928,1302
21845,6062
2441,2856
2441,1593
2441,2750
931,1012
931,1792
17130,4420
17130,3565
10592,1530
10592,1107
10592,3784
10592,1537
8470,4085
8470,877
8470,1921
16690,6354
16690,6358
16690,6349
16690,1644
16690,6350
39939,2217
39939,834
9272,6062
19137,4010
19137,1160
19137,1325
32499,3784
8737,854
8737,596
8737,3866
8737,5769
8737,3428
993,4371
11698,6412
11698,6594
42458,852
42458,3029
93427,5839
14475,1303
10052,6154
10052,5465
10052,5219
10052,2432
10052,3080
10052,3992
11979,6267
11979,4002
11979,6370
11979,6337
11979,3692
270306,1054
270306,5532
9991,5048
480,2725
480,3854
480,5798
44340,2370
23479,4420
66946,4420
66946,5933
66946,3799
19050,4420
108266,6512
108267,6512
39387,2092
39387,908
39387,5176
614,5599
614,5798
77955,821
77955,4990
77955,5530
77955,3778
2752,3864
2752,6154
2752,6503
10590,2747
10590,6428
10590,3929
29039,4094
29039,4996
42517,4094
46717,4420
20465,2086
20465,1480
7219,6206
35810,2316
18649,2658
17058,1617
17058,2790
17058,2263
13950,4085
15186,3864
15186,4598
15186,3896
31651,5425
31651,2434
31651,4161
47869,2595
47869,2833
965,4755
965,3774
54287,5578
25628,2794
10935,6134
10935,5798
44004,3142
44004,3784
29343,4094
39503,2409
7988,6154
17909,1043
14729,6134
46973,1535
30924,948
24032,6370
4499,2288
11333,1791
11333,5993
5851,6267
5851,4002
5851,6370
5851,6018
5851,4328
5851,3692
15647,2217
15647,1770
15647,1205
15647,3790
15647,797
1391,887
1391,4655
1391,5798
10627,6062
12705,6154
11006,6154
15120,6154
21629,1303
16026,1904
16026,6264
16026,4916
36586,4085
36586,269
36586,3824
36586,2769
36586,3053
36586,3398
36586,4353
36586,3679
6020,5977
15028,4420
15028,4126
15028,6195
4547,2635
4547,2798
14635,6354
14635,2432
14635,62
1791,397
1791,960
1791,611
1791,607
1791,1052
35651,4653
35651,2567
35651,4900
35651,960
35651,399
35651,1052
35651,3730
35651,1050
35651,5371
35651,2569
22784,282
11560,6062
11560,4851
11560,3884
11560,1860
11560,4088
11560,3643
11452,5696
11452,406
34276,1302
34276,270
1537,4420
12149,1202
12149,278
12149,1533
11812,3176
35080,3408
35080,1498
35080,927
441,2123
441,5195
441,668
441,5556
441,4443
441,2406
8346,2647
8346,4562
8346,2383
8346,4273
8346,3560
32617,1303
32617,4507
32617,6293
31671,1303
2565,267
2565,6370
12154,5977
12154,2887
25133,2964
25133,557
25133,1692
21970,6354
11892,1018
11892,6370
11892,5145
9334,6154
9334,3080
9334,6508
9334,245
10491,5195
10491,3754
10491,2867
10491,833
10491,3641
10491,3961
10491,2969
11470,4085
11470,5174
11470,1440
16643,4851
16643,1860
16643,1539
16643,4088
16643,3886
16643,451
1282,175
1282,6202
21220,4948
21220,5977
11468,1018
11468,1520
11468,2695
62001,6134
28117,3784
28384,6013
27094,3683
26725,1182
26725,4340
48482,4420
557,1302
557,3679
32221,5206
32221,1001
12227,6354
12227,5295
12227,2707
10985,4894
10985,2266
10985,627
2251,4851
2251,2208
2251,1860
2251,6126
11240,1076
11240,6503
11240,5033
14117,6370
38360,3916
29318,2307
29318,2414
245,6154
4012,2276
4012,5206
42193,6499
23102,6134
23102,5481
1957,6478
9023,1709
9023,1707
24008,6062
1936,6062
12277,6154
58455,4877
13153,6062
43532,438
9583,213
9583,2324
13245,2752
2501,6154
2501,3120
2501,5769
2501,2712
2501,3080
2501,5516
9637,461
9637,3915
9637,6370
12100,3404
12100,3784
14774,3544
27945,6062
27945,2645
43139,3163
30194,2369
13909,4755
103299,5097
41805,2641
35696,6370
35696,3909
11544,6354
11544,6353
180,1709
180,1434
180,267
180,6062
180,752
180,4977
180,1626
2022,4085
2022,1303
2022,4316
2022,2548
21972,6062
21972,3035
21972,3987
21972,2592
21972,3390
608,1302
608,267
608,1303
608,4434
59387,6378
59387,6371
59387,1008
17043,1107
17043,1638
17043,3784
17043,2938
17043,318
17043,6467
17043,665
17043,5769
6278,5875
6278,5465
6278,6504
6278,5977
6278,6031
4147,1709
4147,5875
4147,6062
14651,960
19731,4094
49370,1303
49370,1577
49370,4569
14902,1303
42254,1234
42254,5690
1842,4335
11442,1629
8665,4420
8665,2867
8665,4030
8665,4088
8665,4372
8665,2143
10996,1302
10996,5404
39141,2726
39141,2787
39141,3863
39141,1663
149445,1303
19133,4420
43915,6062
43445,6164
36645,6064
5155,2820
10786,1303
10786,4804
8764,4420
13908,1302
13908,4894
13908,2548
2675,3120
2675,5769
2675,5977
2675,726
9488,1629
9962,2217
9962,2701
9962,2160
9573,3623
9573,6370
7451,1302
7451,4296
7451,4894
43772,4780
43772,2687
43772,1952
43772,2180
43772,4470
43772,5228
10081,6013
10081,3552
10081,1679
9266,2770
9266,3818
9266,6154
9266,5264
9357,2217
9357,1021
12771,4420
9296,4085
9296,4119
15070,3864
15070,269
10323,3784
10323,4473
9595,6062
24750,4302
24038,1210
9941,5977
9941,5293
39833,6062
3127,2534
10725,4303
10725,3141
9544,3819
9544,2233
9544,1652
9544,5282
9544,347
9544,1003
9544,5769
9544,3501
9544,2118
23967,1346
23967,568
23967,2867
23967,3128
23967,2735
13536,6378
13536,1860
13536,2233
13536,795
13536,5169
20616,6062
20616,2460
20616,1274
20616,2283
20616,2194
9299,5380
9299,3259
10611,3784
4108,5637
4108,1455
4108,960
4108,1905
9685,6134
14361,5978
14361,5977
41021,4663
18477,1017
18477,6192
12262,736
33506,5977
41582,4085
34086,5977
34086,5295
23470,4085
32961,1750
32961,2939
29698,518
19460,2717
19460,4451
19460,5968
19460,2947
19460,4576
9093,4420
9093,3864
9093,3675
9093,2968
9093,1723
9093,646
9039,5195
9039,4690
9039,1295
23550,4740
23550,3327
11013,5334
11013,6605
129,5550
11529,5977
31005,4707
31005,5977
31005,2708
31005,4887
31005,2431
50123,2145
50123,5502
2110,958
2110,5637
2110,5927
2110,1601
2110,1905
9533,6154
9533,3784
38866,3735
38866,1861
38866,984
39462,5937
24348,2737
24348,5116
24348,972
82545,1302
82545,4050
37606,4873
37606,5917
11868,2534
53049,1587
77079,4884
77079,1501
77079,4019
77079,2079
12719,4420
12719,55
25001,1303
1809,3143
13768,6354
10994,4384
10994,3018
10994,2323
10994,6370
10994,4255
1430,222
1430,5900
1430,6260
1430,1656
1430,2749
1430,5088
1430,6137
8051,1302
8051,4085
8051,2357
15992,4420
15992,5465
15992,5977
14112,5403
14112,4690
14112,2406
49872,5667
49872,843
49872,3613
16646,3848
16646,2605
16646,5769
16646,5503
37288,920
37288,3688
12647,5977
12477,565
12477,5550
12477,5239
10285,4085
10285,5174
11009,4420
11009,4949
10805,4420
17496,4420
47942,6370
47942,2870
15668,6154
19429,1303
19429,3859
140413,6154
11340,3414
11340,1597
11644,1168
24124,3864
24124,5799
8691,1501
8691,4019
8691,3750
6399,5673
19123,2322
19123,2008
19123,1338
24274,581
33016,4588
33016,2862
19114,6154
17205,1234
17205,2381
17205,5789
10863,3142
15902,1943
15902,3056
12579,3343
12579,5636
11646,5779
11646,4739
75963,1234
16124,4097
16124,81
16124,4600
16124,4103
16124,4102
16124,4099
42149,6370
42149,4303
73247,6154
46364,3050
38665,2739
63443,1303
25468,5775
25468,5075
19507,1302
47886,239
47886,2047
47886,2086
47886,3901
47886,2195
41280,2991
41280,587
9645,6267
9645,4002
9645,1512
9645,6370
9645,2356
9012,4420
9012,3565
9012,1619
9012,3504
13098,4955
13098,1629
13098,4807
13098,3473
13440,6154
12454,3323
12454,5882
41645,5641
1360,3864
1360,3408
1360,6218
1360,2541
48155,5777
12208,1303
12208,1969
1941,992
26685,3968
31918,5839
8427,1303
9021,6354
9021,4320
9021,792
13526,5556
13526,3856
13526,4372
13526,3643
9280,1860
9280,4734
65,2770
65,3818
10712,1253
672,8
672,2611
672,6370
542,2851
542,181
542,1163
542,1162
542,395
36584,3597
11880,1003
11880,5848
11880,3157
11880,5869
11880,3501
12717,2320
12717,5636
12717,926
13888,1303
13888,4635
10750,6013
10750,2917
109962,3784
109962,2977
43089,120
43089,1879
43089,4730
47888,4302
47888,2736
47888,6370
9538,120
9538,954
9538,2093
9538,6249
14664,6370
14664,1574
49934,6131
49934,5597
49934,3136
49934,5654
49934,5047
9317,3328
47890,4302
47890,5027
26325,3784
11524,3646
36669,1855
10426,4085
8198,3864
8198,2867
8198,3859
64,6320
64,2406
64,1789
64,330
15074,4420
15074,1935
15074,347
9016,6354
9016,6353
23303,6013
66091,3916
6007,3611
25239,1187
25284,4237
25284,2795
10880,1056
10880,2634
10880,5388
10880,3653
10880,5619
13945,5413
14433,1616
9932,6267
9932,4002
9932,6370
9932,6018
9932,562
9932,1954
13369,6160
2757,668
2757,4690
2757,1259
2757,2866
2757,2406
2757,3595
7299,1629
7299,752
26356,3336
26356,2975
37335,3319
35343,4173
35343,5599
35343,4177
35343,4400
17360,4415
17360,3462
31695,5051
31695,3784
40952,4085
40952,3686
16363,6154
16363,4752
25297,3784
25297,1064
67772,5105
67772,6239
17590,6370
13497,2208
11852,2548
11852,5977
7303,4839
201,4420
2755,4085
2755,496
10856,5723
10856,962
10856,5353
10856,2351
10856,5753
121,6476
121,4085
121,5861
1429,48
1429,5977
13435,2217
13435,3964
3131,3864
3131,2834
3131,190
2642,6267
2642,1018
2642,4002
2642,2196
11022,4420
11022,3408
11022,1434
2149,3784
32074,3784
19067,1840
25848,6134
25848,596
25848,1562
11317,1302
11317,2771
12232,3445
11706,4420
11706,4594
4435,1715
640,3115
640,5454
640,4436
1574,3864
1574,4661
1574,5526
590,4420
590,3864
590,5153
13560,2025
13560,222
13560,4460
13560,86
13560,695
13560,955
13560,2502
13560,147
13560,2942
13560,4038
29339,6135
29339,2562
29339,4612
423,545
423,966
423,2604
423,5543
423,171
423,668
423,2061
423,2074
423,3609
423,4742
423,5556
423,2084
423,960
423,2887
423,5743
423,5015
16225,2590
16225,1147
16225,1524
4912,3864
4912,231
4912,3575
107693,2330
107693,3589
107693,3381
23626,4383
23626,2323
23626,4411
12090,6062
12090,4948
12090,3740
44233,6615
14390,351
14390,2383
14390,3303
9582,3784
9582,1537
11078,1302
77633,1303
77633,1120
598,4225
598,6253
598,6448
598,2378
598,3490
598,2544
598,3313
8073,4307
15278,6154
47263,4420
34148,6153
20813,4302
20813,6025
20813,6370
20813,4376
53027,4302
24742,4302
5968,4302
10727,6267
10727,4894
10727,1646
10727,751
10727,3912
9045,4873
9045,5636
9045,960
9045,3058
9045,3061
9045,3104
31916,1303
39349,617
39349,618
39349,5422
39349,2354
12253,1708
9358,4085
9358,6579
125945,113
125945,528
125945,3550
125945,4741
125945,3559
125945,170
21189,4736
21189,3477
21189,1754
10894,68
10894,15
34374,2622
34374,1972
34374,954
4193,1742
4193,2290
4193,5922
10724,3623
32065,5051
